,prot,prot,prot,prot,prot,prot,prot,prot,prot
,d1,d2,d3,d4,d5,d6,d7,d8,d10
SPBC4F6.13c,0.05319969469141428,-0.22209392693569174,-0.2632432450683464,-0.23476480167523694,-0.10978571154020207,-0.33488736036192707,-0.03584920707366529,0.0792744647133829,0.1355464852405342
SPBC4F6.14,0.1119779776738794,-0.07170187025471386,-0.2066559384719195,-0.15750284140025492,0.048927810064560456,-0.2359127028783942,-0.10132811204973778,-0.013403350574242495,0.16902881207792872
SPBC4F6.15c,-0.0142533827246627,0.4732821507348107,0.10603543845277039,-0.32789986119282116,0.13520064711829122,0.03789078238607971,-0.319195393382257,0.26232130250698044,-0.19439652690884307
SPBC4F6.16c,0.12252590850110207,0.17783260214433372,0.26494559373130183,0.09593634894445438,-0.0625380956111128,-0.039760206354262764,0.05966270179587002,-0.019401084651443495,-0.13751594191708283
SPBC4F6.17c,0.8576061791208089,0.5685806000542271,0.507494191932898,0.3741338150259318,0.013221404237866885,0.04569529482078161,0.0026023053002628416,0.006385600751630749,0.02896418128153133
SPBC4F6.18c,-0.07975334595505662,0.04236071679151904,0.07798873384974755,0.15674301926210438,0.10622238323838935,0.1210214860388579,0.02389547282578469,0.003054359025422393,-0.011020998588020248
SPBC530.01,0.02340708810511727,-0.0032037692078276114,0.21310388828637034,0.153672155213885,0.6243462349724631,0.2176630305272828,-0.36628635976376345,-0.01224020256601599,0.3195908444568465
SPBC530.03c,-0.09750073557390163,-0.1767026781605616,-0.219549719858139,-0.0727203313749473,-0.13520136224866008,0.004891319355674217,0.08397398422873098,-0.0692704038928188,-0.26551375888469686
SPBC530.04,-0.28293766271017484,-0.4232516832439608,0.06834443256258402,-0.2769927313319709,-0.25178421943528156,0.1127991926080979,-0.029221201754839915,-0.14571566817600887,-0.1553274431258006
SPBC530.05,-0.009850205757698745,-0.22264932647084507,-0.38175113666672833,-0.12665510285292103,0.03766639284767792,-0.11361763894328836,0.28008912834844196,0.03843463265244196,0.15703349048477377
SPBC530.07c,0.020098174015349635,0.3516600479284997,0.4043746781756037,0.32868934570331165,0.11978375446526113,0.03209537453170713,-0.0015886344758426485,-0.044100499700969104,-0.05498911604524709
SPBC530.08,0.08454293642061739,-0.13226558601840901,-0.28847595168779383,-0.01904648174258962,0.14656881953888043,-0.11382873484920675,-0.11843619899497382,-0.1678358251784649,0.1378733567744543
SPBC530.10c,-0.0647658649677541,0.0443773284523683,0.013196710153042801,0.039810615467496036,-0.05021843147956451,-0.029507272323101352,0.06154598439822473,0.025913797141760786,0.09217783697130078
SPBC530.13,0.16558174476191356,-0.059530698584221206,0.18157748976736215,0.01706685591531129,-0.11017473183114596,-0.21136492069921053,-0.06452590862857752,0.04426262646838336,0.0930221458109659
SPBC530.14c,-0.2661143295565288,-0.06995266672466027,-0.048455504962406803,0.3057149456897593,0.541766354923119,0.571612106701625,0.29453703487872607,-0.09882195239284552,-0.146543612771469
SPBC543.02c,0.12477544468518406,0.15478181079069975,0.09743251694974586,-0.04094563285322078,-0.1569058183121534,-0.13238975583352713,-0.11488361411404732,-0.10482379174650262,-0.06544617615333947
SPBC543.04,-0.057656952865746625,0.016950948513703712,0.23215755794530277,0.0744254713757114,-0.0419016667367314,0.037041336808276856,0.11236256460503087,0.05115648094982593,0.04410660421489124
SPBC543.06c,0.014729523547675538,-0.02612498709881128,-0.16634253208312522,-0.19232964931772606,-0.08010099092836565,0.09102483108648557,-0.265790446574974,-0.03016395526140593,0.2020203665856966
SPBC543.08,-0.13672777731566954,0.27025791177710967,0.23106249236708093,-0.00938700257653341,-0.10438588770976603,0.39826448692266014,0.09596258205188267,-0.4898479502216889,0.3059257797099131
SPBC543.09,-0.08693459162477375,-0.010987700214316776,0.11239454606928186,0.13532190573833908,0.000285681488091577,0.03588085087617973,0.041613374585339924,0.022346804360988848,0.06687701295553533
SPBC543.10,-0.022592935057851482,0.14033683213733045,0.2354088349955326,0.23014055288609125,-0.014605149654176183,-0.07314896012025562,0.012057352864878874,-0.11023573042126876,-0.20990294090903802
SPBC557.03c,-0.09141110280434186,-0.11144185206116058,-0.10851358049997219,-0.07042011220120181,-0.044705663331516876,-0.06447222100337519,-0.21494728380067046,0.111401383936995,0.1849584707898096
SPBC557.04,-0.11588992366765052,-0.10003393962958329,-0.05477417422091607,-0.1954372996357397,-0.17372637088099124,-0.12625900604667534,0.0880085642115579,-0.021462942962113762,-0.09507104341569556
SPBC557.05,0.037622226140523796,0.1955600221848418,-0.22583463050215358,1.2098101286412688,0.42153634789750816,0.1873059659299987,-0.0024935513652528662,-0.09591739556961976,0.23707126646905663
SPBC56F2.02,0.13342692774879344,0.07247598938377298,-0.09585248590651277,-0.12965121028265883,-0.0430876564070278,-0.052725774252952676,-0.00016830463908801968,-0.026599101917798573,-0.09066338535752504
SPBC56F2.04,0.25166046287222116,0.09113455320354358,-0.1462933415564724,-0.20706670756562573,-0.14192337147974127,-0.33268869123944356,-0.1050505056243097,0.08151204807618398,-0.1623231253105408
SPBC56F2.06,-0.08040667804811863,-0.2547728404619386,0.34746352472499287,1.1334363374567387,0.5781796769364581,0.13121148460495613,-0.07112197827369005,-0.05576835040464756,-0.40687227562111183
SPBC56F2.07c,0.0886242232721762,0.13867033097252746,0.07608868747238717,0.016247021259988337,-0.04173677649555718,-0.02380986852231199,-0.004823157095348182,-0.05580607475837555,-0.02593041300856566
SPBC56F2.08c,0.6365404381066977,-0.05433564232390309,-0.19236465403828606,-0.3349854434094587,-0.5523754088285544,-0.7337670709320405,-0.5379743162267461,-0.6163943913664909,0.5657625052698432
SPBC56F2.09c,-0.17432247273904675,-0.2531449049018805,-0.3034825328216944,-0.1698249962766688,-0.07384891508723745,0.010737039471349297,-0.025855514565181204,0.0633049160054614,0.06463091743921195
SPBC56F2.10c,-0.08098874387122901,0.11755627632178323,0.24326130445444877,-0.07331947222209717,0.2970024584259085,0.3403977730731185,0.16937196343716826,-0.028211670260133603,-0.04601507842231878
SPBC56F2.11,0.3565998152155208,-0.08150381110456073,-0.24570542531976775,-0.13678816804907945,-0.2033932007320256,-0.032570557337196826,0.048991201490753866,-0.05915726815896649,0.06349264855733794
SPBC56F2.12,-0.02047146160269392,-0.1305436318154841,-0.15941319728961528,-0.13388267266449896,-0.09465149467750944,0.016811130916306927,0.03124224550797977,0.011391839255504688,0.07760125061088843
SPBC577.02,0.051828741236177894,0.052208732267258834,-0.11739476288365693,-0.1319019568826786,-0.0812515529948124,0.05609216743511245,-0.13724519441923572,0.08373119668758622,-0.11827015436714056
SPBC577.03c,-0.005743143921591309,-0.007728357731709212,-0.023889618702622937,-0.05291490822618766,0.0062176981575427365,0.07999565131472697,0.016423715948670987,-0.042035207402870256,-0.09987354212320221
SPBC577.04,0.047007612329134606,0.08795992157617347,-0.04330129544842584,-0.1946952598036513,-0.03002850310435487,-0.05066437590075351,0.062067806886228066,-0.30703722676192413,0.02939917393262026
SPBC577.06c,-0.041401911814805306,-0.05522172755074223,0.029338443788631756,-0.020879327815972383,0.0005115919451333245,-0.06862788681887692,-0.0014598992727387905,-0.016050071437674535,0.03391028308806482
SPBC577.07,-0.07276646008337231,-0.0005861416070997438,0.08674567122013394,0.26303940799632053,-0.1525216397999457,-0.08275427665667948,-0.25859897017711847,0.2229558278664926,0.06318328064461118
SPBC577.08c,-0.04679140475735444,0.1053338019820187,0.20554503259840828,0.30814397529266907,0.04922646437987406,0.02940329073599955,-0.0661528151510868,-0.009152612809207192,0.0106629353750635
SPBC577.10,-0.03776871686907962,0.09057588869360006,0.17914629936714627,0.22338735375555246,0.11480495037508173,0.0003820652674840219,-0.02054145063185092,-0.04573887281350539,-0.006849731649489599
SPBC577.11,0.12496663314326978,0.0696470059876618,-0.028886611002709145,-0.061719642126647115,-0.14245112546846428,0.16241846781664915,0.22323846640028858,-0.05765078354216224,-0.1105194552288737
SPBC577.12,-0.0983360801815576,0.18504549934510384,0.6163317062757074,1.0824949889646185,0.8494556816473765,0.19603084403191873,-0.008502700399791285,-0.056528657441675456,-0.03729790416817669
SPBC577.13,0.03548748016354972,-0.26892892393187184,0.1532608073770959,-0.11115560821378866,-0.1707716301969075,0.026572412433572418,0.0630288273408064,0.10852005194710365,0.36968320948792327
SPBC577.15c,0.13075321499790177,0.22485359518402903,0.17526481119822243,0.08535914515017826,-0.02795917482316989,-0.017323079387159948,-0.12187804332642341,-0.03807355689377284,0.1467126893255085
SPBC582.03,0.3565333500484953,1.4871279195119436,0.8325107120235786,0.036719212210718055,-1.3252604196277489,-2.6017807315301367,0.23082772635150217,0.7240936349833118,-0.3147283760513011
SPBC582.07c,-0.021961092611762045,0.10338338372637679,0.2647959974253208,0.3193399373653314,0.1976410759244966,-0.05217088886654142,-0.02231511548978865,-0.03205478023776043,0.024076021776226253
SPBC582.08,-0.20738765489124034,-0.27312522041695286,-0.16378913151834024,-0.2047403928254912,-0.08456983148742306,0.011918536647643474,0.016844080823905982,-0.025201168790987605,-0.016069289502969264
SPBC582.09,-0.05695791895370528,0.07892296968635071,0.12400139606622823,0.10687919282994202,-0.034494201062176044,0.03290476250213964,-0.033277028875553866,0.026644666372163672,0.05731517055235044
SPBC609.01,-0.33759188790591754,-0.2842100582753975,-0.08795755487841994,0.03844264008959697,-0.7524713486631294,0.5614088024051778,1.4474255460514414,1.383493887301109,1.2995376873086153
SPBC646.02,0.18502509468210593,0.10410026714797188,0.20454201910259864,0.26867125596537045,0.016076271073951598,-0.2585136778221058,0.012204632117175748,0.02330366531186613,0.054830268212898645
SPBC646.03,0.8799070476066229,-0.32848060630846787,0.287349989787294,0.7255293083110252,0.1482764770165706,-0.15129989875695937,0.33518000738344955,0.11555315643141606,-0.1286583117870423
SPBC646.04,0.015221506725752915,0.06481904140969233,0.08806617726824867,0.06022661452906433,-0.05895861724360568,-0.24231872135738783,-0.22465717260048654,-0.043937009846097386,0.09460954705115149
SPBC646.05c,-0.03634925000850753,0.1633970700830355,0.18743337314539618,0.17594595598811671,0.005336829329022567,0.06836640026465296,0.0207182748122082,-0.07934214718194034,-0.19405356369602594
SPBC646.06c,-0.7131067109143707,0.9309993874836464,-0.400534104204918,0.29133398560738044,0.04642452179070977,1.611058871249377,2.133705992599643,0.951345536111702,0.8028880677279573
SPBC646.07c,-0.11537263361845307,0.11321914098978336,0.18856888594508248,0.2317549622410914,0.04426964335239983,-0.035285552796539055,0.0764769420649539,-0.13022522312644225,-0.26252054786981693
SPBC646.08c,-0.08612553720121557,0.008072572819237983,0.10816529800018951,0.08772875400639207,-0.12262786979232898,-1.039367099533208,-0.6504156643793304,-0.07321156764867909,0.24777468583991946
SPBC646.09c,0.030658566560963857,0.02072658529100073,-0.030385178058681184,-0.019738429092204246,-0.01357934819757542,0.07938937820632201,-0.05884978660802434,0.01335274410737082,0.04815167320480716
SPBC646.10c,0.06231035293095244,-0.12778986606917486,-0.23696131818576033,-0.18221103336123048,-0.05092248194886606,-0.10894350847175774,-0.1599030500187627,0.09470357573150029,0.1893579286343418
SPBC646.11,0.04046482358407831,0.04000489121379451,0.034988614678603154,0.062144837882636,0.017273449255863146,-0.010503528704752515,0.010426760707492762,-0.004006617122258076,-0.011302655544027429
SPBC646.12c,0.06062774916266512,-0.052043558360415645,-0.19410453879696635,-0.33123904428528533,-0.26988741384202364,-0.060935019500342746,0.004292990082269688,-0.13163664569720035,-0.0741132979435053
SPBC646.13,-0.16171186304734897,-0.13381614815295212,-0.11144578759456705,-0.02300951560828854,-0.1260337815777035,0.07368481529379631,0.013064635731570101,0.04415953895242766,0.1074043255084932
SPBC646.15c,0.06394375097602728,-0.04047104050425149,0.1073362913554915,0.3262231261397901,0.10072684852063724,-0.0617649797901242,-0.0459502582802385,0.08879267687719763,0.10275713200991943
SPBC649.02,0.05238091708659054,0.004796475451977089,-0.08572286191751344,-0.11350371849016119,-0.12011247919529253,0.06144679150666844,-0.023967545014287536,0.002998513233374543,-0.06438676421705221
SPBC649.03,0.19074722446056305,-0.06663086039317237,0.30671496076883065,0.19798747877631045,0.036609433060143304,-0.06455102288691023,-0.07513764727288416,0.19644864912212764,-0.1916335912445808
SPBC649.05,0.046736020733821465,0.2014180556752953,0.2004540322526413,0.44820917812486427,0.28618624898609,-1.6275714144035303,-1.1554485096330802,0.029417924843711196,1.104119666389666
SPBC651.01c,0.5806945468540928,-0.12157760728666056,-0.239782536134862,-0.3131078458865674,-0.22976415952522813,-0.32456811337276803,-0.19999415193435027,0.05392895339320397,0.04750322858658601
SPBC651.02,0.01445237925947973,0.02258516376657882,0.15415438717982194,0.22282246909287812,-0.00903324496601507,0.0322413196321531,0.016172284120939864,-0.010373926350785337,0.01910072423471605
SPBC651.06,-0.24018101355121008,-0.05647360515757996,0.06338063902102128,0.49554252114856245,0.43349153250749084,0.11271558767630363,0.13890481503396113,-0.02039955533279214,0.014970935935343044
SPBC651.08c,0.1434298915957838,-0.05625250679483407,-0.3380717659572408,0.08297024642717238,-0.19281836741283315,-0.27638292848828216,-0.005718257032727839,0.10976035837464702,0.1429582304281841
SPBC651.09c,-0.02665425095294577,-0.1527651996222888,-0.040220905286480896,-0.02414584166967168,-0.08821236595192146,-0.09254347538891061,-0.204051749156352,-0.018200597245519035,0.04333611123264358
SPBC651.11c,-0.02750380101167263,0.05565343018614427,0.038771434476420244,0.021219887250464316,-0.055447141209334326,0.1122109870090656,0.028459650450744695,0.02250271551231501,-0.01180455909775461
SPBC660.07,-0.07439634524868116,-0.07298493386181165,0.0610726476300362,0.18415059195449276,-0.021259195508959328,-0.04092688844188774,-0.008134825455289402,-0.004827812693069866,-0.010782645270426383
SPBC660.10,0.06065993697325811,0.1716014632547742,0.22627694679702925,0.10716583676763056,0.1021660857889417,-0.04655736459912399,-0.01885675537081072,0.12218556796109326,-0.06861104168426024
SPBC660.11,0.14780597344404256,0.47311127729059194,0.7228837484926514,0.6725029016177917,0.2505004487159266,-0.18507047627644546,-0.9455917873758265,-0.46550235181099453,0.020767256110960808
SPBC660.12c,-0.1381872472328025,-0.053091691053769374,0.019952536129592358,0.1772400058413049,0.20646433789339835,0.22575796644090826,0.1140008570894081,0.07503059317943409,0.19549303527603246
SPBC660.13c,-0.05594677094029743,-0.08666533619013433,-0.08334565798113358,-0.08258557598598518,-0.2351641882043166,-0.04409395563222323,0.014547611640878408,-0.060530059902213676,0.1226504572713221
SPBC660.15,0.005651702182635249,0.09748311985213032,0.1879315527118118,-0.021141625388268317,-0.011347686126266673,0.08576679800523271,-0.18032801677596144,-0.0008597988614028719,0.1410992280790373
SPBC660.16,0.13552037232988545,0.4430882986543436,0.8297965042139401,0.615336599068498,0.10729675309414999,-0.01874174592274014,0.0034247717808341127,0.013748039452264105,-0.05034495748019352
SPBC685.06,0.04460135135350421,0.06107901935946408,-0.10411775599369882,-0.16662121781426203,-0.08000196110751939,0.05689152968383705,-0.021172947735587026,-0.057023011918061875,-0.01577182491144881
SPBC685.07c,0.07410610845705722,0.11354719011909215,-0.08115699167602144,-0.09362308677980163,-0.04367500453567958,-0.01190953698533829,-0.027357263042050266,-0.037330289955487025,-0.051889531858492474
SPBC691.02c,0.14595273649098506,0.22607596934533147,0.4763781668741775,0.47582068942086797,0.3272198614717045,0.06741635443345051,0.0469627018996539,-0.14559813498638108,-0.20253639794652922
SPBC691.03c,0.1899964705913773,0.2273031550074812,0.12417954461435571,-0.0964225558620644,-0.3880620112820933,-0.13921615407385923,0.017856481368554278,-0.025668287556293856,0.0781537638520508
SPBC691.04,-0.13115306778455432,-0.21038574546332506,-0.1439049748354735,-0.15523514815552278,-0.11009948179189809,0.0327535209812595,0.04319956219184487,0.045887184417316984,0.05488408822950316
SPBC691.05c,-0.06115412390845408,0.010838684324386255,-0.03509236138758895,0.13862377797902123,-0.016795415100624454,-0.07615001374760023,0.06777890561583204,-0.08904888355615065,-0.20778865990879117
SPBC6B1.02,-0.19752407975926595,0.04479669168036575,0.18032147599167858,0.616780880212427,-0.2424598737508299,-0.3526622315402007,-0.2278887363783472,-0.030557434425750693,-0.34354271788043833
SPBC6B1.05c,0.08844226422314383,0.4356594835964875,0.3741383061093838,0.22429490813105527,-0.20740349915809211,-0.012742436659588276,0.09896546980903195,-0.05120065745065308,0.09358712908542224
SPBC6B1.06c,-0.08804224128337518,0.17747670379406988,0.25676718430612533,0.20704757258851497,0.03756985798739636,-0.012051301533595515,0.044393031220551854,0.03763375816681805,0.023840058813752202
SPBC6B1.07,-0.09015655037141618,0.13266766163672766,0.010026911452605591,-0.19170638509516325,-0.3192197201439171,-0.4192171229055506,-0.26551335446438484,0.11272035381685286,0.11543364790449229
SPBC6B1.08c,-0.14657816073125762,-0.24698052168101867,-0.2654562047197376,-0.131640205215553,-0.09170271700375487,-0.028475053278801843,-0.010569302834823713,0.01151341724179078,0.11878780521434301
SPBC6B1.09c,0.1565929894105232,0.33167952492193525,0.36858739264258883,0.195636080052293,-0.2028660366166623,-0.6061808000932869,-0.48493680835502695,0.09228671410785094,-0.09845545321237004
SPBC713.02c,-0.0919118468941322,0.06359295933025053,0.1290035848541814,0.09623883454464618,-0.02362037709947379,-0.02074601040130047,0.03932593181142869,-0.010296530003249168,0.002699494312763593
SPBC713.03,-0.005949602215197927,-0.12849063683489173,-0.15170440933593093,-0.030934718720749044,-0.01755015727209125,0.05238591338348181,-0.005972050043640875,0.06586036402536499,0.03133277028413041
SPBC713.04c,0.1350902321937144,-0.15795568681771677,-0.1214453537805934,-0.21522313827964148,-0.09933910033398748,-0.06978686050375318,-0.11138588914877771,0.12244886931629777,0.10105071136363865
SPBC713.09,0.01866182975862518,0.3049124561902624,0.4171380951965885,0.3814453074720229,-0.03544847129137774,-0.06554522983313038,-0.010590521040504064,-0.06402218999608289,-0.15547223984599842
SPBC713.10,0.04544185098427654,-0.12283541971633559,-0.08684315584435584,0.042718062139998236,-0.1843487502442222,-0.027713816375531164,0.004886066361433461,0.06782756129687736,-0.14460207415230228
SPBC713.12,0.032278356901380034,0.09022813726944445,-0.08084900172271581,-0.150102218161416,-0.028347994806784127,0.29897219447798024,0.04328343604581297,-0.141555563571937,-0.28265664906752136
SPBC725.01,-0.1764388600360951,-0.24997725630450512,-0.2351679401304917,-0.1435107146216123,-0.1373137491017304,0.04725081311820628,0.046270988219550196,0.09463739977159591,0.1077218115780632
SPBC725.02,0.06896114702638047,-0.044614878542695524,-0.015481138994647037,0.002503505450726789,-0.02233754589153694,0.3885964267314954,0.07811039876533582,-0.1312199870911605,0.18304835541905629
SPBC725.03,-0.2838305543181203,-0.2782663354961049,-0.17332047125599548,-0.14411598855479435,0.09414519471958327,0.38940998319799636,0.11463704208595232,0.24802503118533656,0.5586913295535179
SPBC725.04,0.03155461972612067,0.09709455251184479,0.06958423245607342,0.1581451676244972,0.11525134643537509,0.014733132588623063,0.005370297532623386,0.044630664600627055,0.1351712713916209
SPBC725.05c,-0.12768336890461973,-0.04365209363556177,-0.05934302258215157,0.09611417046410575,-0.09107970444228394,-0.06537028610234094,-0.6464117032700516,0.13177531560409134,0.06826273647233067
SPBC725.08,-0.0183261974883957,-0.152105752937174,-0.10634659047466047,-0.01646800162989448,-0.0138989445668882,-0.12005794297116376,-0.09449784480722256,0.04286895013833785,0.24467141522087674
SPBC725.09c,-0.11187766892329384,-0.14127624378762055,-0.14658448494559279,-0.05419930066671921,-0.09030999347871377,0.057555358109110916,0.08716062613123275,-0.026046054145184308,0.03765260825726678
SPBC725.10,0.01849696720658131,-0.18737099432966497,-0.10283754982692855,0.3398855608248611,0.3611723803736572,0.3531419244562163,-0.0042322224092801175,0.019910759047662596,0.08660489032275709
SPBC725.14,-0.07780732839634426,-0.20234693488881672,-0.1100777052726824,-0.15954982880189544,-0.2000108039482793,0.017413579738754792,0.08538515431167393,0.1483862891660056,-0.027960036734459015
SPBC725.15,-0.06328070571528971,-0.11351682683147071,-0.18528245508303548,-0.0810886253169819,0.006685412755410652,0.04068582363542289,-0.007611899818210893,-0.00020542088631907152,-0.02195664381678593
SPBC776.02c,-0.0915203690007316,-0.0356980939941996,0.04015320496675398,0.08092685790121794,0.06348318020149699,0.0198216005491272,-0.028886663556800935,-0.016506240868162728,0.019102355293218333
SPBC776.03,-0.017146892152075655,-0.07271033542805744,-0.12944721777710755,-0.10322035732784393,-0.05546195527520325,0.031154915422545282,-0.011175591185973985,0.00903976224826418,-0.04161030067315814
SPBC776.04,0.023171426801982697,0.07808732922553235,0.19332859955380016,0.26309950640957935,0.34236816835050343,0.06224296819542824,0.07028714476299919,-0.031210674232670932,-0.09905163259415467
SPBC776.07,-0.026726930949050494,-0.07779572217867965,0.0032323229943328202,0.022095858134343782,-0.01786916546670758,0.0635239125956574,0.11670777315515093,0.012325883433838891,0.03053842899301174
SPBC776.08c,0.08684125771005802,-0.17319311159323947,-0.16134012894562377,-0.24675147798199104,-0.04703561289609344,-0.2216353442266738,-0.15053302982239197,0.0760218162073128,0.08874021177701807
SPBC776.09,-0.04253726801977787,0.07477311158267769,0.07777123565007882,0.07678554716197533,0.07635502804428246,-0.125773957067503,-0.16602987034676103,-0.08210958593394733,-0.19434419944316442
SPBC776.10c,0.09314317756788515,0.04055746753805284,0.15184921392126915,0.4381674238432198,-0.016668367625887054,-0.08310664737770734,-0.07365878505955725,0.006328256497267505,0.046136406209115216
SPBC776.11,0.14604031297959275,0.09349614017636255,-0.09795313788075029,-0.13881942788117882,-0.08610950070584765,0.03780676273144469,-0.04705078793250274,-0.047311873786534564,-0.11494714221886279
SPBC776.13,0.26729715477375937,-0.17920647608834134,0.14736961883433053,0.4744507665504359,0.005986543234489605,-0.0705665309809555,-0.12856040089290421,-0.10924840066376892,-0.39922469842097674
SPBC776.14,0.245474088846384,0.3822628967168481,0.25971761950995087,0.1502373442148237,-0.0610769696189748,-0.055068339439872674,-0.05211187449308166,-0.09125845652696987,-0.3220540601410593
SPBC776.15c,-0.05806609463475587,-0.010430579563849074,0.1294173911984271,0.38074408239777324,0.11007226639203423,0.09584659013855946,0.04729981558348835,0.04870298755772143,0.10535540009216444
SPBC776.17,0.14400270122879344,-0.1352875563054392,-0.2970265167724708,-0.15447685673559086,0.011309181959505588,-0.20645808762326195,-0.10769683641408068,-0.11491418501755934,0.21380470039477584
SPBC776.18c,0.0671635360790725,0.14384633108724199,0.2699045146697346,0.18041754699129575,-0.07023862286973839,-0.19960735091266946,-0.22482810967222594,-0.21871948950234782,0.10972631016066514
SPBC800.03,0.09584765426085678,0.11229316212690932,0.23729469741199516,0.11491141455481833,0.10361318858269843,-0.08960985036884331,0.015822283370072188,-0.05729666778684833,0.03326481046152345
SPBC800.04c,0.16039270832097258,0.07196233723954076,-0.11197327635733192,-0.15609732369109103,-0.09146285097155346,-0.07713974276088291,0.03681618585757656,0.00019286423034785977,-0.11412046118533191
SPBC800.05c,-0.12090029254036169,0.011133900178317255,0.0742337839731197,0.1253336639799307,-0.028954067137652528,-0.40399591201400253,-0.80743508461946,-0.6779168184855431,-0.759957682024069
SPBC800.06,0.33433244542081086,-0.017041395938103276,-0.14367899121289407,-0.150686309170546,-0.06439876580502107,-0.13231269908749838,-0.3331134314267446,0.005593526753822298,0.16515321185018014
SPBC800.07c,-0.004924574823044647,-0.0936454332740616,-0.011692374821733686,0.09810378039179968,-0.2749912493321678,0.05088820769300274,-0.04640351651082589,0.28908510496936984,-0.17206719330158213
SPBC800.08,-0.08514037260999607,-0.0777906025621975,-0.24819611626576576,-0.07490115027120095,-0.05870299938016088,-0.01526790258105129,-0.028281905185678566,0.0480204361651115,0.057999140956339415
SPBC800.09,-0.020767792681041203,0.13375555746029438,0.0838897958730196,0.11824020361915347,-0.011679359081767593,-0.13351933400253269,-0.12924683250097954,-0.07255734512927199,-0.06917503347268371
SPBC800.10c,-0.08007137874025089,-0.13081942465119673,-0.06794487765926766,-0.00872956020260203,-0.027131511147373777,-0.1297022411583903,-0.5483552169551883,-0.32227173749585103,0.10769652914464012
SPBC800.12c,-0.1689591127009689,-0.08710480046286952,0.09632359814337106,0.1345443573421745,0.09089425435443849,0.16526951978054055,0.03725030078750924,-0.008406572181516525,-0.03453583302637475
SPBC800.14c,-0.07176585800526208,-0.032512558001331016,0.13926638633896526,0.27729754953601915,0.05981940320625861,0.029652213188982084,0.003742978128731256,0.10320726325207213,0.14290544290852766
SPBC83.01,-0.11023009515574336,0.0081624476047496,0.13291773807886015,0.01787780323443905,-0.034133900172196904,-0.022705786018159674,0.04643785507877336,0.023499768167296403,-0.07069463818767961
SPBC83.02c,0.07263913828311057,0.18392711970848735,-0.12531379083592242,-0.20709581455456771,-0.12331425058610544,-0.11258071617760049,0.0939640999957368,0.018437871516516074,-0.08569367889315097
SPBC83.05,-0.20362475704665486,-0.06434295008625844,-0.050367767830464795,-0.0691985576058492,-0.004330726889075431,-0.11446786524170008,0.06175361624272119,0.1178990710226331,0.22722631942636584
SPBC83.08,-0.04765880604769651,-0.07006410505084283,-0.055947773354829415,0.0007910541644710611,-0.028324910151903866,-0.030477997531270416,-0.1341238615652612,0.03865472949657256,0.1293771161767316
SPBC83.10,0.0645109036066649,0.042222246165079885,0.007993915323202538,0.08438955878703167,-0.007749308258883564,0.08348722843586617,-0.01267307652483516,-0.010980434286388428,-0.1310056601753355
SPBC83.11,0.3830863304627883,0.3678507430435234,0.3826321394328376,0.3321048864389817,0.5310994638443132,1.2803276233919771,0.19590306549777625,-0.1440780044508989,-0.6725570218549202
SPBC83.13,0.06926263625577511,-0.1778984283549052,-0.2946327832805806,-0.22293349147634178,-0.3749883684564196,-0.3721535935618623,-0.5887495399310565,-0.9270145578236335,-0.6130762372902123
SPBC83.14c,0.009039144440775776,0.09277351441189417,0.030141185292926413,0.04605949186417957,0.020767988445345734,-0.038082834744530045,-0.07398189506033612,0.06282964358645163,0.014637714447456145
SPBC83.15,0.12703425669614832,-0.10855895364341267,-0.1896229748657421,-0.12227859199740457,-0.10532426802536793,-0.20128896205982086,-0.0326081595861879,0.04590709810886234,0.11289022691134806
SPBC83.16c,-0.1493774404242865,-0.10044528273067835,-0.07604097907328028,-0.08883137494437209,-0.031496650898904535,0.08666919461446652,0.08935846799013386,0.08276010852244897,0.132473450166851
SPBC83.17,0.4571084545984123,0.6226287980578089,0.34646917029046664,0.18414683197935044,0.00407366836583245,0.0039693258666049225,-0.10521267929206157,-0.029353265451160127,-0.21908560341578315
SPBC839.02,-0.31804210606196137,-0.3248117137584643,-0.437232116228623,-0.6038004646861101,-0.6760883621905123,-0.1285049408781489,0.06321161696113908,0.14732310003059224,0.399306526039537
SPBC839.03c,0.12874120751431545,-0.17696168475328722,0.016201807495970444,0.24817304158447034,0.32547670189412253,0.0363510798340948,-0.05244487502198353,0.16597372354423956,-0.23269110896246847
SPBC839.05c,0.08129367738084964,0.0824663406991642,-0.09550923017591732,-0.10533779044011327,-0.03742498970191008,0.02221217425987232,-0.030121345181395847,-0.020126446295498465,-0.06770743421891916
SPBC839.06,-0.30694085778797553,0.1422776236372688,-0.3935629121099701,0.011705591016308858,1.370596998568566,-0.07771125473443344,-0.08453357208804677,0.04117042491417286,0.10274134727457368
SPBC839.07,-0.1835122765498779,0.043584212763739236,-0.045117982420117275,0.0016364005531800535,-0.060501454240996344,-0.017684630701907515,-0.07964715848442172,-0.09417352846276643,-0.17380050755972423
SPBC839.08c,-0.07118963321684413,-0.053140233323500374,-0.02073631053687197,0.059302625840484846,0.15555618272337457,1.0845789337188967,0.20915798580041778,-0.10395774361306165,-0.17777310725411605
SPBC839.10,-0.0035395326754804196,-0.020725739614734673,0.06730849083973643,-0.16712409445974338,-0.08489270968141162,-0.10822004530169814,-0.05129481201689268,-0.06776876912692684,0.15532653698849033
