,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA,mRNA
,d1,d2,d3,d4,d5,d6,d7,d8,d10
SPAC13G7.03,0.8794661299159371,-0.09187384822307787,-0.3582723332939932,-0.7595659108291523,-0.21275080034081428,0.6811944850383558,0.23759966849328196,-0.05748902698199987,-0.01440584564726377
SPAC13G7.04c,-1.5039564933324292,0.02518968975248126,0.2937777213584949,0.706880137637768,0.4650132973516817,-0.8013884665710492,0.1667539116224284,-0.016589416894971686,-0.0750975968175579
SPAC13G7.05,-0.8460466166756648,0.2685580697824879,0.7147457486508639,1.032505018570017,1.0934123598374126,-1.5359161741906548,-0.043890384232968316,0.015114167836817183,-0.18707159692755881
SPAC13G7.06,-0.6335792411674749,-0.686488411164508,-0.5001940252124122,-0.17892129190244876,0.240291795168178,2.3502224554774793,-0.4521898674570611,0.051945327441327516,0.20598495748238063
SPAC13G7.08c,1.4129887982872833,-0.9204349707674179,-0.7299399182421514,-0.6104826503103971,0.30802814670113854,0.28096863780813197,0.10028779526074127,-0.06668319215916041,-0.03221607391516157
SPAC13G7.11,-0.46754191324467675,-0.16457224979133084,0.08787466988095755,0.8783619338236155,0.31287076716382245,-1.081705907400981,0.07692846484019378,-0.05859208355696671,0.1376048115779458
SPAC13G7.12c,0.19889780530587237,0.004695202381171347,0.5337022258215662,0.4702843610468672,0.3329084411386649,-0.6016576222069197,-0.37727398195911094,-0.13565925576969157,-0.16702364901840466
SPAC13G7.13c,-1.9684152705533762,-1.4357042055298985,-0.7178759152895646,-0.08200842710915701,-0.4639319335608163,0.1579946395204801,0.8335964900931865,0.32128358607118157,0.010993523126958005
SPAC140.01,-0.5302548825184101,0.5102837400135978,0.26789688621141433,0.18283634690987333,-0.009949955155306445,-0.8350792550443831,-0.042590682999302576,0.011787052948257215,0.2848158122626528
SPAC140.02,-0.8159170475734117,-0.7573922806811924,-0.8116332652158702,-0.9849388675898227,-0.3027099365383128,2.100681103476955,0.2996787983024587,0.4002657623627912,0.3113732221556821
SPAC1420.02c,0.4773973324916029,0.034877420323620956,0.19733390153469477,0.013619132046640336,-0.5222334378486818,0.36337936141921606,-0.4240150233811269,0.06912358138408436,0.0506581262026079
SPAC144.02,0.4303971837772128,0.27952462055112726,0.2784484549779601,-0.013049306234237612,-0.5368325019002266,-0.8070461921495817,0.059276184153538,-0.048106800632717606,0.0020820080672940833
SPAC144.03,0.8418079892520394,-0.44687476131013093,-0.1728858125271564,-0.13474249696163976,0.2176362270482728,0.15820906198611895,0.0437529590196597,0.32332587916596656,0.2771591527994439
SPAC144.06,0.24149093154269802,0.1806338231626261,0.1301434311128673,0.07421121124808583,-0.07518695615795346,-0.06257896155282971,-0.24192157520761887,-0.007956651424029904,0.02016148503697257
SPAC144.08,0.16674711678235565,-0.08552586484079334,0.31707067167138414,0.4422515417435338,0.6124526091261093,-1.2476427973540627,-0.1579673169630138,-0.17879064030341338,0.006175531176968924
SPAC144.12,2.621871025330956,-0.23267996497445276,0.3231795927530057,0.9973433695124222,0.9251884998612441,0.02511713081303446,-0.32599957221042386,-1.1099161585108692,-1.033634960630439
SPAC144.14,-0.3962499214013319,0.08476989266177137,0.18072055600128928,-0.04551265058841536,-0.33056161009075496,-0.7202388898417788,0.09823479405711893,-0.17331529139857604,-0.16452916234689352
SPAC144.15c,-0.20897715223176155,0.03915214701938036,0.16362459971419863,0.14566321056358422,0.5003093335821256,-1.061519962361958,-0.1619781049732381,-0.05365374234945314,-0.045572725889838794
SPAC144.16,-0.2928200436049485,-0.4499622012287058,-0.2472406330730551,-0.250206366953148,-0.8236687659033061,2.0360640627713043,-0.23439463578614428,0.034348408944490816,0.2531626903202507
SPAC144.17c,-0.7765865565292538,0.6617716937655553,0.3498584093118575,-0.12735310463190763,-0.5389926086279505,-0.597206581189039,-0.02447775676600783,0.033390009544147004,0.009390480037930748
SPAC144.18,1.351581797459739,0.24662647882414546,0.03835464268374977,-0.8550667520866213,-1.0493273637223568,0.5213452639558214,-0.14097314972341563,-0.2703316950687572,-0.2320320165159122
SPAC1486.01,-1.7679642684670764,-0.46814240360181025,0.4998204253323142,0.48559810319469404,0.9845901403384316,0.5842039941465322,-0.538503419884345,0.0694998392375148,0.199613878698911
SPAC1486.02c,-0.7249601638816598,-0.32614950440080537,-0.5448503436793684,0.22721326237973094,0.40753605649366187,1.027412397860949,0.030404290335176942,-0.23866367703863572,0.09257546946240239
SPAC1486.03c,0.4837162700942724,0.02729262835427093,0.019650241562978676,-0.2485402062761709,-0.7961324558252646,0.7204948920703955,-0.34816046344188556,0.14928421123878757,0.26812662334108495
SPAC1486.04c,0.42729306337043604,0.14668861031059868,-0.18190173006071345,-0.430826133714585,0.46834244699990896,-0.04120235610528585,-0.4211980012739588,0.06513700211866863,0.15140114082733624
SPAC1486.05,-0.2817155659694692,0.38348360096126477,0.11984104542280671,0.23714714604069226,0.6286980397170636,-1.0567597121629522,-0.3315677081942533,0.26232764433668065,0.1438652909988569
SPAC1486.06,-0.3156487223327207,-0.1254574781033283,-0.11079560739205718,0.5543762016340312,0.7808372489940416,-0.17953664242005618,-0.41982808745231875,-0.07090343068093316,0.1275054645266802
SPAC1486.07c,0.5953969015199423,-0.3025342967910805,0.07728999545023402,0.15056491707202463,0.32337681517080047,-1.1343144951959925,0.20854181255254045,-0.09827735756826828,-0.27441223456436215
SPAC1486.08,0.009845390074165291,0.27789376106312674,-0.2235206809984643,0.047090716620213906,0.3654002333033803,-0.5045805353123907,-0.0713421964696269,-0.1778177367402795,-0.13846770342603498
SPAC1486.10,0.9459594759044678,-0.13420945491938274,-0.1716047306917784,-0.4966387609796121,-1.152000217219791,0.9308843930983417,0.11610287046039452,0.12232633995941963,0.23348681456114692
SPAC14C4.01c,-1.9391203932221428,0.6520344268415316,0.3072463826035565,0.23070652470803266,1.4004250999278192,0.5521200166892601,0.3792720196367183,-0.7556557355264877,-1.0164084915700582
SPAC14C4.02c,0.40117510110143684,0.042743446922738765,-0.6066634749379456,-1.4038640785007495,-0.15899103791057434,1.3065741661448516,0.4940754035378916,0.18401886730926983,0.10916736840834756
SPAC14C4.04,-0.7824771285875556,0.22880215732409181,0.13840277780218707,-0.10777260184218673,-1.5368193329945135,1.0488327471742023,0.16961751634340233,0.13577506206256823,0.4076792108871585
SPAC14C4.05c,-0.5691881971139257,1.113030353668927,1.0695899381779124,1.1503861034182337,1.786788417558506,-2.729096635846946,-0.4795290694145897,-0.3854318183295453,-0.6959256409454746
SPAC14C4.06c,-0.3719299923746544,-0.3643304907374018,-0.21764262902681986,0.038140137071150215,-0.6552517054829468,0.5434306806846723,-0.005332579657091552,0.3760522707616919,0.452357139867397
SPAC14C4.11,-0.9953773373013153,-0.4091913585687735,-0.15890285056805165,0.17217766088885522,0.661936398841136,0.17734921104653747,0.005780298048098255,0.10586868967152571,0.06891600588744888
SPAC1527.01,0.6884305256798282,-0.06647291591218352,1.2213153559727665,2.058806358466763,1.2735359929950407,-2.26359269313606,-0.5395573164274619,-0.3380089932025556,-0.8415537861489699
SPAC1527.02,-0.2931548355002389,0.3278332889457433,-0.04181400169748839,-0.6788115034140625,-1.4630457871040292,1.0467828247404087,0.6357454922278023,-0.1746502681203333,0.010594170423381843
SPAC1527.03,0.9195114989139874,-0.8889546539167849,-0.11276317250991444,0.13036336886107086,-0.4089216885456944,0.9805731340572235,-0.02665594414279432,-0.047926519994940076,0.06177158044588621
SPAC1556.01c,-0.6803742093947461,-0.3453694620560069,0.2463168960520143,0.23301541804673628,-1.4966329783106087,-0.26387051370820735,0.37389671188725404,0.3518972602041648,0.4108365595388399
SPAC1556.02c,-0.8805788035736842,0.5457467442909916,-0.13069885146378146,0.037240299380366215,0.12337021322988906,-0.788894216145267,-0.13909335485899876,0.025838834471264116,0.19625706052247338
SPAC1556.03,-0.5124843563785397,0.2403658416492621,-0.01832453261985817,0.14850663558917537,0.44804613450762376,-0.47431716928303314,-0.20164569659413467,-0.0060479924101245475,-0.030774386406150156
SPAC1556.04c,-0.19505667543012445,-0.034693758270115116,-0.07721060007689112,-0.0525503738196354,-0.3051912595879611,-0.3373478911698138,0.10237703368445894,-0.05242455486067987,0.05008767652937074
SPAC1556.08c,-0.7231839876701283,0.21492257470710116,0.017845748836832986,-0.4180672521814237,-0.7636677218927919,1.1292127943004358,0.011140936793562206,0.23596337504658635,0.03419404309737324
SPAC1565.01,-1.7650779659879894,0.574215097507728,-0.24961919293796714,-0.11607980962493261,-0.26905435024001956,0.2557488243345865,0.30049294008763483,0.08924953886981016,0.1935690926411058
SPAC1565.02c,-0.6641349878490463,0.33457771914557705,0.43625239955863176,0.34046610261083465,1.770507187343127,-1.6191321429732777,-0.6235977560290488,-0.48737213175372784,-0.534607356696116
SPAC1565.04c,-0.5607315127049853,-0.5408423755399143,-0.3325221378118297,-1.1462540782704176,0.5596321071948169,-0.5917002525519204,-0.1820866010494795,-0.13498726344302914,-0.17822476265907472
SPAC1565.05,0.43674058195208487,-0.5633148532043448,-0.2931943871657514,0.07487377153653973,0.33521374016787914,0.23187776949274155,0.10197622870551548,-0.017184124236906226,0.03299761658819718
SPAC1565.06c,-1.0669304327579452,-0.334532048357861,-0.09267514253388942,-0.14527737629020088,0.6815529036833953,0.47201606056872464,-0.0752184010015784,0.13527452072352736,0.14915888182867126
SPAC1565.07c,0.08290115449154098,-0.31186701263949357,0.337794435219867,0.4590572611606067,0.1664836646885378,-1.216264963581183,0.11265889040353846,0.018911402162430077,0.08715672922092729
SPAC1565.08,-0.23642212890963907,0.7354559901990928,0.9673586105385279,0.4985661933156995,0.4059491941566984,-2.0026175128302017,-0.7024807324343859,-0.0026369610006247157,-0.22928316522696446
SPAC15A10.01,-0.5488863406496224,0.07480080712746795,-0.21378721620788277,-0.012222344181756772,0.2608941893308313,1.6572587521415945,-0.3983437594051096,0.02343094630603071,0.10355886796119074
SPAC15A10.02,0.5997664404896499,0.33125154728650996,0.39564625215222166,-0.2775449989840755,-1.3950813575950867,0.4332565923491368,0.3031970732962577,0.052570583168645185,0.1511986845225514
SPAC15A10.04c,0.7792548468311764,-1.0846988747521065,-0.04329366098946008,0.6442428999112491,1.182022353840948,-1.067429589881633,-0.22822215350535685,-0.05895745013084275,0.06193939381690988
SPAC15A10.05c,-1.8774763512430208,0.8335147514827655,1.1734362961943279,0.7373585297183358,0.9720391123411871,-0.1250892499651588,-0.6722849524431664,0.08268564880344975,0.496900079246811
SPAC15A10.07,-0.1020811912834865,0.035306822755155086,-0.3522206535742063,-0.3944867991192314,-0.007523034208408053,3.282952826835796,-0.2758713618134583,-0.007977702152424104,-0.27650153269060174
SPAC15A10.08,-0.18956666989295762,0.5936003419017417,-0.027756795579627624,-0.4172337466850247,0.38265364931278273,-1.6058658151386442,0.2997345012952761,0.14220859189466717,-0.21150063542727848
SPAC15A10.11,-0.38969520541151736,0.11441486568782516,-0.09455489081630752,-0.10452362426592901,0.08162226605011105,-0.10612129377000457,-0.5836194457611529,0.04377893262331173,0.1595068788355679
SPAC15A10.13,0.11611174484253602,0.05626574319241906,0.18233745045095504,0.28472930528735346,-0.05202194870707755,0.8712281422865251,-0.9210047526729945,-0.11663520939183974,-0.20421340559925147
SPAC15A10.15,0.05399217601037298,-0.007681908523500702,-0.17636840062771575,-0.25714199981490404,-1.1041360189088856,0.9946135752961806,0.09258479268408051,0.0932978385014051,0.02534673750514499
SPAC15A10.16,-0.21949942027923863,0.2764013893670705,0.21413140696303445,-0.12098863445745311,-0.5319536567837075,-0.42241680716845204,-0.05121023005129577,0.14737412004656786,0.2350423396009032
SPAC15E1.02c,-2.0884729227064,0.2551530848074127,0.6593261163492866,0.17959156905807205,-0.8572743867310624,2.112303883882497,0.7172198845034257,0.4431964309493095,0.49812691417515964
SPAC15E1.03,2.5549974305140206,-1.0167008883851107,-0.8716830535240117,-0.10297335038657462,-0.7549587566742877,0.17485834188442206,0.2548906183916553,-0.06020136879984417,0.12045692809570574
SPAC15E1.04,-1.3854096716343038,0.3660736381134933,0.6523371402887898,0.19926537613886258,-0.6873329933736574,-0.691333939782772,0.12479798523753083,0.3930857850610433,0.19245022533877332
SPAC15E1.05c,-0.45796632963677464,0.1821567695459046,0.3878187499845848,0.48435573104394847,0.5205876785703186,-1.9746861322513691,-0.1250100575077181,-0.09939815530335783,-0.18678991034873915
SPAC15E1.06,-0.40301426078131586,0.09275205187191438,0.31004686659999225,0.7174764565422351,1.01584615456814,-1.1836367306487816,-0.15254221714288518,-0.15708894795516815,-0.21781921221595818
SPAC15E1.08,0.9524133928050215,-0.3708310919885554,-0.003753382673584882,0.024322467770604934,0.46283616120868104,-1.2769350195052969,0.11156555932266521,-0.10364727977002985,-0.09430313970712934
SPAC15E1.09,-1.0462118818163484,0.09794837928312927,0.13962795160715347,0.19732942506018047,-0.8355168518575491,0.3141561205031129,-0.009638948988998086,0.17254780425837368,-0.20288611515716837
SPAC15E1.10,-1.792911835607659,0.015642998044129802,-0.09848859593896367,0.008584331480315767,-0.4667750195643516,1.442503606122092,0.5983402172507659,0.5752710069608737,0.622900144281239
SPAC15F9.03c,1.4201102423574241,-0.13441452863234582,-0.5547827628751633,-1.0512460336091647,-1.6307120820765517,1.7633705489957165,0.474994971212978,-0.3052220102593481,-0.2506361890076756
SPAC16.01,-0.48964728788527667,-0.10738069230264932,0.1332236486528042,0.3319770668494475,0.23440600979601522,0.7654612666497084,-0.16924764372764223,-0.16290342962317728,-0.09423166506308212
SPAC16.02c,0.1658481933017919,0.27023428149779555,-0.09770363746619293,-0.4217166563267655,-0.02771726411634179,-0.8562428772350027,-0.18312702168069817,0.0070544981766620385,-0.0996418185933623
SPAC16.03c,-0.8388146267252544,-0.46400488160110065,-0.43476215331120915,-0.6074845998008431,-0.652203207097068,1.5900597348856258,0.47654229717246355,0.12346612459240247,0.27349720827102075
SPAC16.04,0.6293529513794899,-0.5829582396796957,-0.22302854740344785,-0.7092899816653306,-0.7431412200623708,1.4410837351186503,0.09177567995541851,0.14350048812566993,0.07737732681599012
SPAC1610.01,0.020046477661283688,0.10795103324148958,0.23989596461083423,0.31835146897378797,0.5154751928501784,-0.6109077166041056,-0.3950434565235396,-0.10036966248032506,-0.1971803431319678
SPAC1610.02c,0.378416843027533,0.8793901872737747,1.8314537309823753,1.2787068442048946,1.8073542792831105,-2.0634953174403776,-0.6494174955692387,-0.5170798980202562,-1.0923134299781194
SPAC1610.03c,-0.09468701280540126,2.772605730209574,2.3124754849779485,1.1178604407115484,1.8584376322858027,-2.0206089339613156,-0.7842814880403095,-0.6361480154339176,-1.3219099631983533
SPAC1610.04,-1.246056847777487,0.5096873893970002,0.44883451901273375,0.8156698819598929,1.7279178946157763,-1.3172774694379774,-0.18201899693690482,-0.12835903998300746,-0.2695874927503721
SPAC1635.01,-1.324571605471108,0.4844481105499675,0.11151777393318903,-0.3414381788225737,-1.5612741604368978,-0.15384941155817722,0.6001561248428211,-0.15414309490095301,-0.13339556292278565
SPAC1639.01c,-0.2661484236099307,-0.11009598702762807,0.2680269573085264,0.9200116710140057,1.904353940601633,0.49456763243211066,-0.22456657408795877,-1.1512027737171213,-0.9725208860828982
SPAC167.01,-0.04575510175877402,0.15139374004581557,0.4331210946532592,-0.21471419751546955,-0.5286251301269345,-0.26802344304282755,0.44027300501374733,0.2517817300513765,0.12984072843511685
SPAC167.04,0.33380681978686383,0.09883768767550899,0.10625905029098676,-0.3762818909828745,0.12535076598105827,-0.15903906466272705,-0.18189360925237585,-0.0763706614586191,-0.021230425933450342
SPAC167.05,-1.2728099264192245,0.8505094192129736,0.7997241518614451,0.3605218434617714,0.004183827255782591,-1.408903130536702,0.033895484760466166,0.0399719345770157,0.047261426409863694
SPAC167.06c,-2.0009164118585745,0.9625877630712605,1.2178599368067826,0.7844069595729306,1.501299901660519,-0.34934321256616485,-0.36920543691187024,-0.3530337058040489,-1.0181080303498606
SPAC167.07c,-0.5264792706670504,0.2782166592590202,0.18958481038459252,-0.5700816052175779,-0.7421337177661627,0.33279890616247076,0.3191681216712615,0.1566086338511115,0.15147050985130434
SPAC1687.01,1.152529719664907,-0.8749150156027565,-0.3734938357262409,-0.06388107494752315,0.9555336059165052,0.20197069078633695,-0.4086755469605613,-0.4204870551794207,-0.11094825044732137
SPAC1687.03c,0.28483786870555144,0.14147340192829014,0.33481605879596815,0.03234020605369303,0.21745071940838845,-0.9647536749382652,-0.36060144830779056,-0.17131501030793056,-0.11334060394470569
SPAC1687.04,-0.1146319212187959,-0.0908729757310227,0.1949823707496048,-0.0524584078355025,-0.20663735517434492,0.47522009055276965,-0.23310615442256033,0.0679545170866529,0.14109543413269254
SPAC1687.05,0.07829405404956119,0.3363359531355774,0.2341839343080459,0.23851126056542482,0.30089743951736037,-1.3555941881310765,0.12195758791592612,0.020216387016925554,0.06237797231850783
SPAC1687.06c,2.803289580784363,-1.2315773379146897,-0.9932093254289349,0.13414582123739383,0.08096203024046122,-0.16942047463227228,-0.06691535220679934,-0.1637386117482298,-0.1488471778986753
